llave_cod_cliente;dem_salario
276969;870.1395982781128
277319;900.0869945473326
277343;938.5529314950838
277680;910.9158347597521
277885;886.5316939639044
277911;929.973244772327
277971;940.4421794080881
277980;944.7811531290325
278083;1059.1842560631815
278161;593.7238034067352
278490;688.4417916974369
278562;882.223574682233
278662;822.6640998498046
278674;931.973933224149
278694;801.6362098467832
278976;931.2361028566497
278998;905.8630273341583
279196;871.8806402960479
279403;890.8292923814979
279569;880.7733260707882
279699;954.3587275671516
279775;901.4160447994414
279778;920.968151135078
279827;920.7544055771305
280098;899.1892536667453
280120;918.3377889262033
280329;758.9405949193779
280501;863.4446373062137
280577;806.9945143711598
280654;924.0601414768099
280671;909.4387915649803
280693;888.6482290880974
280799;928.8097183168982
280891;935.3779198135979
281274;839.7526735438191
281449;904.6153938581687
281872;839.0577952984218
281906;911.2345557180706
282066;947.6802097729804
282224;1153.439531318098
282284;911.7378532609619
282479;786.3918418931345
282615;1003.8958956044415
283074;1017.553758512325
283168;880.9533396579455
283257;711.6529498073778
283344;859.4252617570608
283392;932.6605052802394
283584;920.155708619187
283701;828.5215361503119
283720;880.0028115240113
283887;970.3725400441398
284059;938.0322753489052
284501;882.4786262248932
284605;913.2505764351293
284684;886.5261861457597
284778;646.7488589189836
284946;916.3965986436029
285057;823.002909459701
285059;937.5832850839208
285108;737.1405624645956
285527;847.1498827490227
285722;870.5495212744072
285828;921.1116737126592
285944;875.5888647107038
286198;823.3564525628221
286295;883.9923811625405
286803;788.2702910404826
286892;954.6583169196997
287378;831.0336742400477
287405;714.4590975277997
287419;836.4767650320273
287435;918.0958650730388
287544;1170.5750712522
287660;865.6554770550481
287743;796.3206414411579
288058;857.7440453475078
288219;854.3760801780918
288263;895.9404843412237
288290;885.9205188136548
288660;773.2628374231795
289426;818.4527971783737
289435;853.7701225606331
289463;912.1752337659493
289509;864.5765469641192
289552;897.9650634730542
289673;898.4010301621081
290230;861.0299099680996
290232;760.2739606191883
290376;1067.695751162826
290726;838.4876672575176
290797;994.4881295514799
291007;971.2400047125448
292550;892.4445393049896
292564;919.1899154634152
292598;875.3536953060104
292780;864.3538490068088
293421;840.4859588896628
293510;927.8300991491506
293585;933.2650776734035
293706;1193.8874242397585
293738;765.8454542413315
293766;813.6093039618044
293807;937.012484938238
294000;899.6931141812645
294861;941.0269480668544
295072;910.8514150345572
295242;873.5099707662882
295347;941.7336015823141
295508;930.1722035389444
295578;849.4918085012852
295795;931.1923179109224
295810;925.0240946771471
295837;900.9277451872749
295880;902.7875073148319
295996;802.2307888252751
296077;854.9308185694786
296223;803.9958561764713
296367;910.6756028985086
297003;904.7208054327161
297151;892.585610647233
297252;698.7735554039987
297441;884.6913046081124
297470;901.2427644295044
297519;927.5443222471424
297703;817.3575232239579
297739;917.6340111897375
297812;838.2154306269308
297885;876.7838553661109
297952;755.6864087042583
298037;882.3693480914997
298081;822.1876708565463
298772;816.5500637442422
298785;1148.5320749059183
298889;778.1671011488506
298920;896.328448967529
299285;1381.1858185552655
299322;884.8126413541838
299625;827.2759459476962
299654;779.9702013915071
299914;921.7819538742897
299941;838.1303113152021
300253;846.4452224183781
300294;981.7709018441175
300392;866.8258613072078
300562;974.6284309231423
300567;848.5383504423171
300640;980.2060295665113
300758;917.8117125864073
300954;991.3497224564888
301086;841.86359602061
301297;711.9319032680786
301337;863.987465557479
301382;740.6038239647235
301452;933.2495760228281
301581;855.0489669870295
301616;781.7892691014981
301667;855.1929488348062
302027;906.7969691845635
302094;954.9648427009324
302100;838.113295576095
302102;904.5271594205523
302177;801.8483046401985
302225;862.9412084219455
302322;903.9923661370044
302345;810.8458364615486
302396;735.0130833871248
302437;841.4067024274277
302453;781.4642072762624
302486;907.4451647567619
302521;707.4482660235246
302539;793.7079045237219
302579;893.6927096044092
302638;815.4426805003662
302665;700.0860290862031
302685;939.7291490555007
302692;729.60583628935
302737;822.3363955047935
302891;950.1078016945041
302909;743.9502558577843
302922;802.9870346540026
302970;896.1766900088868
303065;743.4798465735302
303133;861.2280656419332
303229;758.5983017419849
303303;861.4776607414344
303613;812.2306346423791
304058;819.8597053632584
304359;926.3465254766346
304417;1210.7201271683539
304686;812.9344751579738
304791;866.7601928478775
305447;836.5481673051537
305456;943.81728683499
306292;908.314634413033
306393;928.8559529887937
306688;597.7797784855744
306703;843.8219638179862
306710;955.7356976950439
306739;912.1993591861425
306935;857.5340939938413
306964;949.1792226009793
307053;872.2265575071308
307164;872.5154433719014
307605;859.4716077089483
307632;908.3172728975653
307644;671.2071214312
307763;759.4918624447346
307954;886.9245898464767
308014;958.0541235848978
308219;954.4062806668594
308373;972.747496330732
308377;852.524827812525
308590;899.7481007799587
308605;850.4798032526303
308808;742.019796673359
308938;730.4013186792587
309032;898.8446250105584
309086;555.2844215163514
309256;892.6257277770604
309351;917.0069360522372
309447;886.8377334154552
309639;911.4021293939558
309649;1072.002717240588
309736;933.4555356205701
309782;720.3831420240305
309878;951.1793128342731
309879;902.7109807878694
309938;840.5997485989451
309983;913.275681173221
310181;858.0156566527698
310886;827.2247938498489
310895;932.9947902647762
310899;845.8442961508658
310957;740.8841769952168
311087;861.4420651159244
311228;751.8619234779078
311575;835.8303808502001
311762;877.2376818585847
311930;811.2398193303086
311949;760.4672026325946
312046;885.6458973687086
312239;816.5934594196501
312558;850.9680705691112
312560;722.7847541800221
313143;923.4155870176392
313321;907.4557067614596
313486;925.3459706871065
313510;901.4487477280479
313533;895.6362254768369
313575;822.9818449059205
313588;864.2683698768083
313800;838.7015341968712
313888;970.6030360459529
314002;876.2922420755914
314198;645.3210613027918
314247;806.4663570497057
314337;915.118111565426
314519;942.663786284523
314957;920.6723381328682
315168;882.141691721187
315214;868.4073578022744
315229;961.1759746201149
315248;1042.7600599859716
315422;995.6988113739451
315501;731.5652502700517
315515;763.5572380575499
315549;891.9793475995955
315643;740.2795663219097
315721;875.5502109299214
315749;938.4890654646645
315837;950.6068606560182
315890;843.640506569682
315908;920.7684143986651
315964;865.3346911263131
316131;862.0749637152164
316326;934.612527028019
316372;741.9067484885845
316574;863.0863782290627
316635;835.1511447908141
316685;861.2759838162376
316874;1011.8317104904213
316895;916.6717045549656
317609;925.9901823505534
317640;957.2905533719293
317643;1065.0006423257437
317742;903.6357348873057
317941;980.4096854868554
318341;846.8289602351865
318402;879.6242739710344
318700;765.2956385680083
318742;924.9338105991759
318829;976.5796237883224
318932;894.6233798046493
319080;886.0701588709239
319191;852.4353151033888
319308;821.3877093419035
319342;826.7360816653108
319349;731.8807874806153
319690;734.8755223231026
319714;825.655195932111
319720;889.2325848423195
319979;844.0662816366109
320027;937.4517829073559
320305;895.4011421502692
320354;894.8615408377216
322203;929.654274027898
322223;766.0387221075357
322258;842.194604496507
322355;896.1758372610325
322914;1032.9119821361044
322917;873.5258847333939
323652;914.5849733183734
323816;949.0816788661043
323863;852.0150876433052
323888;877.7212158615501
323899;937.4282674101921
323921;741.5481666302272
323934;823.3627228604948
324007;920.4521024389171
324580;913.7430837298531
324617;935.1503165600338
324627;879.1916463293882
324926;848.8845619358484
325218;799.8714862008612
325839;662.3738767723972
325957;929.5835991945446
325961;894.1175084879887
326100;895.317435677119
326129;903.2701134518804
326254;895.0590985001522
326744;714.8705151047166
326746;917.7068875546111
326791;917.5063243587927
326800;908.7286538216686
326899;745.9149548543077
326936;900.3097282038789
327275;895.716648359569
327284;676.9756765043227
327372;913.1043174983251
327504;729.6101234520479
328100;931.8973762560124
328209;916.0503414245342
328287;841.6011881216682
328681;680.8252388462411
328707;856.7126261485889
328902;974.4873444468396
329086;858.2889977823818
329267;700.9040636846269
329375;904.5893943221774
329439;1151.8325088725665
329648;879.7201554941138
329690;954.2499912727594
330137;778.3967343452516
330143;875.8806684343963
330150;917.9377171875476
330269;889.8235523419537
330429;820.6797037267444
330736;940.5142174870302
330744;691.7192867186263
330952;861.4469653561155
331223;899.4327945092567
331232;875.2455738868891
331346;892.2127615574227
331522;857.9321138906539
331569;718.4495683136242
331666;831.2247683017046
331743;843.9966411841697
331750;816.1142653156176
331804;912.3934921057903
331821;756.0980631937659
331978;710.5625761885146
331992;907.5460542274303
332044;895.7219636252786
332115;750.7025639189541
332135;863.5291230695224
332266;868.3166553940086
332400;911.2618298465469
332453;877.7962628057219
332552;801.4940702692181
332714;920.6048839289108
332816;1015.172169737504
333002;750.5004026210622
333056;849.6991686573108
333276;705.7218122487675
333311;906.326411978674
333339;809.6077630004701
333384;836.6629244558139
333388;810.7623040017421
333420;834.2349820064202
333554;862.1838684185369
333826;815.923940203676
333984;936.4078276722114
334052;729.7045437079813
334053;875.8250500560978
334139;633.273602818735
334411;957.5328917681068
334932;850.6952439059421
334951;741.1636230808132
334997;814.0212762959179
335081;857.5913011421818
335247;883.8540020644023
335338;918.4069368641899
335456;899.006523397264
335495;923.87697572235
335503;903.6115869605449
335551;898.0347520378823
335632;839.4760180968592
335692;832.090961462234
335852;939.2408074927865
336057;886.3200004647938
336095;990.4258235132568
336131;874.728708637311
336143;942.8959336199857
336214;860.4580543609335
336223;880.3505100084697
336404;910.8156775619166
336483;729.8285585946868
336527;738.641809623244
336867;854.5661481086247
336898;877.8396786710555
336931;955.3203484991116
337006;901.0063390003145
337028;913.7795819016164
337050;916.1727413359945
337191;671.1981449338704
337339;902.8506757533443
337430;972.9718888529981
337476;882.9079734164576
337902;716.874392878505
337906;761.6769945595738
337935;836.8577574589194
337958;838.8363051594285
337965;688.4416519013502
338017;778.6625805391702
338407;903.4479915137491
338451;817.4758502655361
338478;956.4719451946227
338578;756.1431679918223
338736;928.019719894098
338797;874.1114870858285
338828;873.6238483301097
338843;818.2363716139939
339009;894.4974619220004
339131;958.1935930870175
339132;870.0705483817511
339135;829.6170069054099
339179;755.9170293668872
339349;900.0422771892128
339531;750.730523251839
339553;864.5391893245812
339568;984.8123373923557
339652;965.5358803345721
339672;910.5189118832343
339763;895.0267796251715
339880;822.7676878385582
340025;804.7985669208895
340030;808.8332252977845
340036;976.1342420731637
340273;932.610946979697
340417;886.7737279407088
340432;601.8131057082228
340519;885.9034789383315
340644;880.328882336953
340659;1004.7188289623831
340723;762.3122326234468
340775;765.348447321457
340893;879.641957530566
341209;812.7132970978362
341243;927.7301572292089
341280;639.4464517777525
341556;974.8662278177906
341640;733.0127408174772
341653;1072.8737925023506
341714;910.4688817855538
341724;878.3356256198423
341817;885.414633739425
341971;636.7734658643718
342107;517.0886804343936
342265;913.9109629449295
342284;749.9474214616729
342408;757.351503847972
342902;812.6971988852561
343101;875.6894560969127
343159;833.0267766347843
343181;877.2378104853294
343189;713.5815315640172
343280;909.8261206775069
343483;803.4661772511845
343527;911.7450704334226
343764;918.8927465747593
344111;763.8216888060023
344339;1051.9337855661752
344398;798.2603091833353
344438;895.3128168210915
344450;944.9986557531573
344472;902.8783853832542
344631;795.6039208197453
344820;872.096860217825
344946;907.6921127474673
345031;938.1296520245844
345571;857.3834921840751
345586;820.4873357944439
345612;839.0395513020346
345643;837.3785026596242
345661;690.5648810987263
345714;893.926521275783
345722;820.3684656897697
345901;940.8781306532134
345906;898.26646973738
345980;899.542851031465
346446;841.8718551403945
346514;912.2721677656968
346541;837.4898499537487
346578;849.6134468495898
346728;931.4977850573889
347096;888.819192006056
347813;882.1148174883108
347919;897.6969868701436
347980;993.7862300887193
348473;894.7080604585336
349119;1085.6362841035577
349511;859.7776255416595
350382;955.7706632962454
353014;882.875834718768
353034;898.7560678682783
353039;883.2639268148937
353441;858.8379905652776
353453;893.4663932088204
353462;803.7068166390944
353577;908.7923572129571
353624;825.9359773795655
353637;951.1405284665277
353680;666.1796910378685
353826;855.3247279650931
353939;920.705241870251
353943;927.1033504593869
353982;890.5127630556111
353987;912.3781906285228
354034;697.5371854461637
354387;772.6654263283692
354393;918.7970273964224
354405;980.9210954086554
354603;814.6047674959052
354650;893.870623849559
354677;897.5672443818569
354782;686.6848806603355
354971;818.0558380072032
355061;864.4282962437883
355181;980.8061599201458
355241;898.8093583721604
355346;847.0434141210947
355467;954.0942525796249
355511;865.4825763252827
355569;851.8542486507213
355600;796.2849062104273
355644;797.8417343157726
355646;767.189752719381
355651;855.283983537955
355694;848.9059018650738
355815;901.499037727034
355886;899.8155687525727
355970;821.2970216829028
355989;896.6775181939081
356065;865.7376398338879
356356;899.5858410812009
356408;746.4592769758414
356482;837.5821691907225
356714;898.7277961051914
356818;808.0544814608224
356830;852.4356426780234
356886;912.0574838896105
357296;646.5562356679208
357383;869.5317897932126
357583;843.7924868966113
357695;810.0466846029628
357710;874.6022247472116
357820;863.4811971053641
357823;906.2211491434815
358076;945.4821449837847
358087;893.0618965981539
358139;848.997430276272
358478;956.4579125666367
358479;863.6162687734017
358702;954.3781457503968
359135;928.439162210376
359137;856.6877525447292
359140;890.3192603145285
359300;894.4701324577572
359388;894.4647681391576
359402;905.931980890101
359955;833.9803691080181
360032;1177.2328382757908
360065;1042.6194735253675
360233;966.0036819845004
360369;885.0150387256454
360533;772.3522490507764
360737;833.6588303219944
360745;1005.1915002703367
361059;865.5505007726002
361092;877.8844246372996
361127;822.872006678785
361277;750.5193694550688
361589;715.1450222053788
361737;698.9977785117461
361782;833.556934409627
361879;701.1396705780032
361957;778.9168397344235
362211;768.6282139135051
362273;954.6945692978993
362480;947.2944796634375
362491;747.4414074080079
362523;877.1245079711845
362548;897.1966749094418
362734;894.8605746763664
363048;957.6218082363637
363065;944.5191020949226
363142;735.965733170871
363154;956.2098543845304
363573;875.0835087826358
363975;826.1943185166966
363978;908.9956514677087
363988;851.9616363947868
364079;851.378260929528
364259;886.9075447753935
364266;914.420763569178
364330;822.8981603668606
364339;934.6241329041754
364372;895.3076642440136
364402;878.10606428351
364478;874.7741761272681
364504;839.4907189205885
364509;803.9379225735943
364919;855.6789680911552
365061;854.4565468053643
365145;715.5799000154093
365295;857.0028596848458
365518;786.9994964081355
365531;858.1754003976287
365571;773.1967893489616
365849;824.2762949349975
365857;957.6281134551734
365881;881.6626649471386
365923;1288.8073054057143
365962;775.4136304110732
365980;823.7287104784697
365993;829.0446555657944
366033;909.9680742730943
366183;909.8702165813113
366208;717.1596029275149
366218;936.156726067406
366362;789.9472416982503
366655;721.8708210452683
366931;893.6917991605387
366996;913.5071400221708
366998;913.9133390230681
367075;823.364565088
367147;847.8549399778279
367155;877.5653855529793
367521;874.5848321741901
367582;819.029618391195
367594;901.3902700956156
367609;823.2221642660597
367765;933.0398486181739
367862;950.8397008490783
367936;957.1141414042007
368089;827.8618918588444
368125;925.0819389389178
368254;800.7320633562547
368519;969.3473745118124
368542;911.325245059013
368558;921.7526958327761
368618;882.1797435465987
368625;831.2576577026705
368825;908.6527692744689
368841;699.7835026300245
368849;750.498760304571
368886;783.1490772455377
368925;694.6980195504893
368968;906.6906031548177
369027;888.7678688393446
369084;941.4137629665338
369138;968.923391522659
369284;914.5284471861842
369488;757.5670257522329
369569;941.6665687648627
369587;1012.8553846010179
369616;834.966162871174
369620;727.4515408488076
369751;904.561277662174
369764;856.4281974070474
369841;937.4821659748593
369857;864.7181928151396
369861;1001.5215771997152
369897;744.4695330082068
369907;966.8356826969825
369986;675.0835000065358
370026;937.344915204259
370027;780.3047196837841
370101;671.6087683199717
370233;888.915679495793
370403;871.4631243655206
370714;845.2360256840474
370719;971.5051261459281
370750;789.5139561818187
370908;793.1571804537218
370980;905.8958464897262
371047;877.7748366773576
371188;899.4519046837152
371192;857.8877495923014
371226;779.1376564052665
371331;926.8543743477991
371840;852.6048669816848
371886;825.9321818957618
372054;743.100378465281
372056;837.3886023698556
372131;873.2064651235385
372305;862.5715219046426
372465;821.3174225137992
372486;830.1519128888042
372549;861.2360618993285
372610;1015.4635072988862
372635;874.8795747508691
372701;1050.4757081302537
372707;895.4599947931366
372908;827.9276679755937
373078;819.2946596492752
373226;895.8935455358534
373354;992.076034801599
373381;719.9775892045113
373436;733.8275814746563
373461;771.8046202086978
373506;813.3779142980163
373569;851.3342015869562
373689;783.0818682310485
373829;906.616443358675
373882;902.8734343949762
373914;1167.8486332847829
374080;876.0060673001028
374082;913.2726412915439
374093;936.6246080072513
374094;951.2046103060381
374191;852.7094814990139
374264;893.2282311226882
374288;857.1221248971135
374522;945.9173188128967
374549;899.8272267665036
374691;741.5238439509316
374893;873.6217988070669
374911;828.9810737479328
374962;797.6747773996451
375117;893.5145275828269
375227;730.4853971185485
375517;943.1860486334633
375525;761.526608523603
375666;730.5461703743365
375785;762.5414871577107
375798;884.7177150687677
375804;932.1481448544907
376013;859.5693229931009
376105;877.082936518292
376253;947.428647307601
376256;881.5078757841144
376349;931.1224580374478
376407;686.5441394104882
376459;893.0528039517742
376496;869.7821481228586
376535;949.1084846281481
376600;801.2991210919835
376616;769.384228897673
376678;905.8841047822158
376684;748.1574946413518
376704;768.6959885875701
376777;729.0914610932118
376914;827.9381682474395
376976;839.0030689311548
376988;861.0022364363303
376994;882.200724466612
376995;806.5027381582261
377038;823.2687168708508
377666;830.8270743749531
377713;897.9045973602465
377753;868.9154229217149
377834;809.7961137728333
377864;870.0717544379634
377935;758.3464377426506
377957;895.1852552548087
377966;906.3000955868459
378023;800.78168406655
378153;1039.3845287186982
378268;905.6799595143045
378323;914.5512930290123
378352;705.601234077149
378496;816.1019545499714
378554;913.7835789635296
378564;746.4671009914816
378592;817.5838240189232
378642;973.7892526570762
378682;955.2906607218065
378750;962.2448678680041
378774;876.0292702358338
378817;800.6659635719263
378920;881.1046352204401
378932;938.1329289740604
378958;935.4445505275551
378965;755.699800154673
379294;875.7572352310373
379360;926.88122115895
379396;999.8844115087447
379585;870.4241880438399
379714;713.9647390235754
379781;906.146680919946
379793;738.1253211907363
379896;923.3912452564526
380033;1085.4716782468154
380055;801.950226644693
380101;751.3045481871869
380258;821.4972749727522
380340;845.9450731153604
380365;879.0510440395742
380384;581.5238681661385
380469;908.1918000707851
380486;1027.943634549163
380669;893.1804904248959
380691;906.0985807383033
380771;956.0299258909395
380774;845.276087277154
380946;857.6121131097608
380948;965.3451673551739
380973;818.121174914459
380991;898.0876053668646
381182;648.489271616309
381245;911.0845930198495
381346;986.0270129698188
381361;880.8097025276845
381468;859.0507574063604
381611;721.1069656002118
381618;654.7072961113381
381643;841.7921706593552
381649;926.6267917948787
381657;804.4930902467952
381681;848.7011045590348
381741;864.5757572973598
381749;818.9940280066232
381756;901.1488923229326
381798;906.23649836689
381894;914.5299022977678
381969;839.3003671799166
381979;843.0315849456606
382018;903.8942200858658
382028;939.6292629778261
382401;895.605335262489
382474;854.9458729243204
382832;902.8152990333634
382847;788.392107950322
383160;903.7527223511661
383354;801.4149488717044
383371;744.3680672886705
383377;835.5286038377592
383394;951.2253403465975
383616;889.8789632653265
383755;883.4104575594212
383809;918.0373714617488
383975;814.564027568224
384008;922.667814808767
384069;743.1222986393506
384201;886.8133275187092
384246;872.2056917988652
384297;891.6231623452139
384369;961.7268727963308
384422;869.2843363345967
384513;1090.2418021988065
384676;861.2788900408475
385112;966.0045532583606
385211;858.4142000004731
385340;879.4112533433412
385521;910.5939332806554
385573;949.9206482491959
385639;858.5125930298684
385669;725.8389469071749
385769;915.5993766933071
385776;1197.2886406550956
385791;763.2202365203151
385834;753.0004329310005
385862;882.3077060411013
385935;720.0242664566466
386029;858.1151547315276
386101;792.7983628995669
386161;859.1160351244166
386199;839.7564717031762
386212;941.9674494314854
386450;802.1411541196769
386550;871.8271346300345
386556;895.1906319939943
386565;907.7379208404318
386928;511.13253366744067
387058;913.2446358556857
387132;824.2816882571608
387178;782.9187977840909
387249;944.7015924287107
387328;781.3902282510321
387348;754.0388056902062
387356;835.686494493546
387366;814.6560631940383
387374;957.9184941556575
387687;945.9330905443742
387758;693.8717357178176
387759;827.9381682474395
387829;901.099644883405
387837;754.587561081714
387862;1006.2015393062036
387899;867.1338119382245
388022;789.6093468565226
388063;852.2529771266638
388121;777.5026753146929
388124;872.7294455939679
388281;808.0629543091989
388423;910.8723698930908
388438;820.2716391489664
388516;818.9967216362677
388521;800.806691829628
388541;820.470212973171
388766;899.7865529962083
388914;728.6125984048497
388956;1065.1960254509554
388985;933.0425611503701
389034;952.397875176999
389192;812.6224018000656
389202;828.232272913466
389301;898.5892874747757
389457;832.7434782658004
389511;875.122055548704
389526;687.0308294744027
389535;729.7808852360964
389541;954.5277282820298
389550;733.9072162658467
389643;904.828381586924
389679;847.7106087316574
389717;803.8194959340476
389863;825.6275955321892
389884;756.8217296818226
390006;905.4535680701441
390057;942.5498048527071
390084;901.0310243941559
390095;664.3443768397273
390521;784.3595374927279
390557;915.2068516591665
390629;915.244708015913
390754;816.8901894120586
390826;751.7922236524206
390940;696.5860793232699
391271;829.9446899865811
391404;791.4042854577358
391437;844.5356155235944
391623;861.0747346413326
391629;880.6048138780485
391660;874.2857636935862
391685;942.6986424994236
391699;905.9022164713604
391744;821.04887370868
391896;729.1298102151381
391915;893.655920433378
392002;905.9151713698457
392003;934.1135388625285
392282;754.8232476197628
392292;795.0862341203692
392293;761.1341456836703
392346;843.9744797487018
392348;822.9037182865117
392383;822.8037063505487
392450;1174.7844545729029
392727;768.0111278232753
392738;906.9274702362005
392767;894.2518094199118
392791;912.0289222258673
392898;837.5887026068888
392987;772.2719534984512
392996;672.0886911507183
393013;916.7965974583574
393055;869.0426876444358
393131;771.0739029428374
393227;833.9227105936839
393242;953.8500346596164
393534;886.5463205248677
393612;956.7866479582528
393633;909.0678277022689
393743;773.1489166447487
393941;886.1233160532134
394046;912.0565609637222
394074;888.7751491466254
394253;826.6890077949554
394276;885.795485959132
394350;895.9170333819268
394374;910.4298654039721
394435;746.9363727694945
394455;745.7333188389367
394705;940.9577749800396
394824;886.2094994277468
394828;929.6861676394753
395041;970.876078755651
395222;867.4067153810895
395232;732.9753291477076
395278;722.8558191654772
395392;862.8110170935388
395650;888.8243808939375
396104;874.917714205141
396124;852.5062552717452
396136;848.5920194322318
396138;882.0745722274864
396201;983.0766345996767
396269;698.5146662377459
396277;740.6465792146512
396415;852.9093583943472
396454;924.9529589623453
396548;749.1143370745896
396610;735.5843679692894
396693;716.3627898199421
396723;826.9588463733535
396835;818.7179501222715
396888;865.5766184246199
397007;752.6074284049841
397018;944.4981670078874
397158;749.8403640248196
397186;916.2031409093856
397205;809.9769298537935
397267;618.6820968411142
397325;907.3581805340116
397454;803.1981072177794
397503;834.9227051552391
397545;820.7319033662958
397639;933.0045436329535
397674;920.1468706001824
397752;832.025231030515
397854;718.3388590365356
397919;824.1649128050442
397938;820.5239536489894
398161;855.8603005276391
398222;831.6730639172317
398225;900.7451591818245
398319;850.3135650626577
398330;879.2287447220881
398538;872.8227133171104
398641;712.9638571787552
398648;828.5948851334019
398667;869.9684301661432
398731;617.575912024588
398780;697.399653301254
399220;922.6686881046794
399348;848.1829399844653
399542;782.5544704477435
399890;836.4851470893809
399932;826.1772993651995
400002;875.7867513969414
400131;826.1801318823228
400230;629.7468875241647
400332;697.555706334741
400346;660.8228300194265
400444;698.6803167645539
400752;860.400213384841
400816;971.0387912017418
401000;917.6304986372586
401260;907.7981328758207
401366;996.1933435466635
401416;923.8403598803029
401482;744.9505210571492
401584;771.2194266659976
401871;637.4922712524829
402027;884.5752309985194
402121;851.1505212652509
402373;724.4115174647159
402413;883.1088403259315
402450;920.7590284902727
402455;909.9883743796616
402518;939.5752318731288
402674;941.6682983173762
402679;919.6011944322278
402877;905.9160902111697
402913;810.8099656506963
402962;883.7656949817883
403049;824.3073714127245
403099;675.2344072603807
403132;760.600195990651
403230;1157.0317006897862
403237;903.9302742482205
403341;768.89086677502
403580;938.7539484114511
403648;933.6988256610218
403773;776.6979150702858
404030;831.3367244092874
404063;868.8075586995271
404304;866.9728913366826
404349;887.2488029556308
404645;909.4844785036328
404817;884.2953379859084
404922;652.1738376596538
405087;735.7984394292959
405323;932.1881919461532
405358;893.1967634591315
405405;870.0387677922181
405569;876.2995437825803
405615;840.1143980073273
405668;893.9943738515078
405777;676.7874636089798
406030;889.8060119169448
406136;717.8521413703475
406290;803.6469570527747
406340;870.88698304412
406443;628.0867856003686
406608;870.4843040417331
406645;870.9447118492712
406737;884.463967587667
406828;919.6257161706835
407149;907.2591193729997
407214;702.1486398750942
407226;959.5901221402771
407268;886.3968848924749
407316;903.7689039833742
407382;920.877963648411
407465;938.5399033847227
407472;942.042286277227
407550;903.1542890882023
407615;926.728569834582
407846;872.7842341086782
407881;908.6970055155939
407918;869.733837107636
407923;831.0467038607936
408099;770.3531589959883
408119;715.0305591560883
408211;978.821981334822
408221;771.083084046708
408244;913.2553730042587
408268;873.6876926551295
408457;774.1522269559248
408458;754.0945418285824
408765;900.3840669937198
408944;725.9314942090837
408950;923.1031008887232
409033;713.2934159723254
409064;800.9319604759667
409107;923.430300147003
409164;901.697707859252
409201;820.86899396434
409292;852.680605486311
409422;878.0773741196042
409471;852.6356044622128
409564;998.8000962947617
409636;888.3750040496004
409828;867.4468775492768
409926;792.8330997185349
410135;787.259968613167
410191;903.6778537209417
410246;874.819305840626
410248;798.8593025845194
410381;812.5170840046922
410595;864.3711902771613
410692;548.9978130618557
410788;928.0178504902308
410911;887.6858556010616
411026;948.0924848546533
411083;698.4387231445774
411103;919.5711041184829
411186;813.4514539689715
411367;681.3660556465151
411391;737.8371436269906
411436;798.2410028985888
411516;818.2743346072717
411543;908.3091029932021
411556;867.1639083414865
411562;931.3702003067904
411832;834.1694106263133
411873;908.9573820117605
411922;902.6851117726412
411993;755.8906672595363
412095;838.8508754302013
412131;887.4061551200284
412177;875.430577240158
412347;842.2896692010185
412404;939.3382330409571
412585;904.7283224642802
412603;879.1353424906943
412856;914.0719983579487
412927;844.276889418599
412970;661.4885551899944
413142;946.9148694510957
413245;867.179971912955
413314;739.0221321579306
413319;779.1856050876703
413324;753.4163269715913
413348;854.161062820685
413375;731.044962348694
413382;774.7106751185621
413447;811.6952717921913
413674;809.7633732270033
413761;908.6833697111722
413799;937.2675629980358
414103;757.5035656088351
414364;957.3867333526265
414554;883.3837682885521
414997;902.6215779933627
415062;772.7510029522053
415080;855.7778163577284
415123;640.9070400250074
415139;750.7012438639706
415154;753.1236172411285
415176;754.4186679616402
415182;848.8355766165776
415217;876.1104001823365
415230;767.9988534149622
415231;726.1916733751802
415253;921.9817895608287
415265;890.1717192385056
415627;977.4891348726552
415684;926.7145913709539
415880;911.9719392959487
415929;779.0518495017104
415969;831.7315508949489
416039;855.0213035747632
416154;978.7255528759373
416285;844.996132460201
416292;855.3017088201264
416454;919.8759309549168
416595;810.8175538179153
416596;720.9840580687762
416766;811.3486514272141
416819;824.5014947899201
416890;880.6059611849971
417077;804.6835054362265
417183;842.3843591937434
417362;808.0823372823313
417378;805.0236969151124
417381;743.7734529008984
417401;795.0227148896284
417452;807.8785670614168
417484;805.8805117443956
417569;960.9246005978966
417589;742.6386393944467
417603;678.1440363895488
417613;734.9416275621595
417644;858.5915195503892
417670;783.130155954688
417689;724.5596449116156
417710;758.8811260349536
417740;910.1328062040111
417773;851.5378750900001
417775;779.9748758878129
417806;999.5827023014606
417821;762.1933234752773
417822;854.957145997857
417829;763.2846776695751
417882;859.1247939709351
417886;735.8916934037786
417896;735.5871407102368
417949;851.0642368028134
417950;810.9518623891179
418073;891.2886476007448
418128;970.6663192443843
418273;747.9104344120974
418502;884.9704680536493
418643;838.2429750255129
418676;902.1093623400786
418678;896.086299386981
418724;901.4668859242624
418801;942.156794688003
418878;772.1387207065795
419000;813.3547101416373
419102;749.4456622657003
419126;828.9928957762329
419132;703.5542140763483
419154;782.610353700911
419207;882.2934534577153
419323;890.6301590115085
419418;819.9923595860555
419460;879.196211820481
419462;824.1646738435434
419521;1084.4305427824115
419545;884.2089560980996
419572;801.62694667253
419755;916.5970648526272
419824;958.5257987798003
420104;738.4837462468059
420168;794.1351853029415
